first publication	1798	165	20
first publication	1799	71	40
first publication	1800	46	34
first publication	1801	103	81
first publication	1802	89	67
first publication	1803	116	69
first publication	1804	156	107
first publication	1805	107	85
first publication	1806	158	115
first publication	1807	190	120
first publication	1808	124	92
first publication	1809	96	80
first publication	1810	162	139
first publication	1811	171	142
first publication	1812	278	144
first publication	1813	176	121
first publication	1814	146	103
first publication	1815	152	94
first publication	1816	156	96
first publication	1817	211	135
first publication	1818	126	90
first publication	1819	144	123
first publication	1820	191	139
first publication	1821	151	113
first publication	1822	268	211
first publication	1823	260	195
first publication	1824	331	249
first publication	1825	244	183
first publication	1826	185	145
first publication	1827	276	198
first publication	1828	233	170
first publication	1829	252	178
first publication	1830	295	196
first publication	1831	284	190
first publication	1832	242	172
first publication	1833	296	207
first publication	1834	273	187
first publication	1835	256	178
first publication	1836	290	196
first publication	1837	335	239
first publication	1838	259	181
first publication	1839	326	276
first publication	1840	360	248
first publication	1841	293	220
first publication	1842	266	178
first publication	1843	272	209
first publication	1844	255	207
first publication	1845	348	256
first publication	1846	426	288
first publication	1847	442	253
first publication	1848	368	262
first publication	1849	345	275
first publication	1850	392	283
first publication	1851	381	265
first publication	1852	446	297
first publication	1853	544	337
first publication	1854	486	357
first publication	1855	421	279
first publication	1856	485	360
first publication	1857	378	272
first publication	1858	394	290
first publication	1859	422	276
first publication	1860	457	318
first publication	1861	423	260
first publication	1862	253	188
first publication	1863	342	195
first publication	1864	292	225
first publication	1865	320	221
first publication	1866	296	226
first publication	1867	327	236
first publication	1868	274	194
first publication	1869	348	228
first publication	1870	300	176
first publication	1871	448	211
first publication	1872	350	257
first publication	1873	421	287
first publication	1874	376	288
first publication	1875	477	331
first publication	1876	398	261
first publication	1877	467	297
first publication	1878	320	266
first publication	1879	616	264
first publication	1880	521	375
first publication	1881	606	384
first publication	1882	622	413
first publication	1883	592	426
first publication	1884	717	425
first publication	1885	522	364
first publication	1886	445	304
first publication	1887	532	366
first publication	1888	467	358
first publication	1889	499	316
first publication	1890	539	341
first publication	1891	607	388
first publication	1892	478	327
first publication	1893	547	326
first publication	1894	523	389
first publication	1895	572	369
first publication	1896	863	487
first publication	1897	766	460
first publication	1898	595	435
first publication	1899	594	411
first publication	1900	638	480
first publication	1901	719	560
first publication	1902	804	530
first publication	1903	864	567
first publication	1904	959	564
first publication	1905	785	548
first publication	1906	1329	503
first publication	1907	713	477
first publication	1908	904	547
first publication	1909	748	441
first publication	1910	833	482
first publication	1911	777	485
first publication	1912	998	496
first publication	1913	756	423
first publication	1914	685	397
first publication	1915	708	413
first publication	1916	418	326
first publication	1917	513	374
first publication	1918	338	275
first publication	1919	427	285
first publication	1920	808	451
first publication	1921	504	323
first publication	1922	707	463
first publication	1923	531	361
first publication	1924	514	420
first publication	1925	549	360
first publication	1926	533	348
first publication	1927	680	423
first publication	1928	562	396
first publication	1929	434	322
first publication	1930	615	426
first publication	1931	553	414
first publication	1932	480	339
first publication	1933	530	334
first publication	1934	506	349
first publication	1935	621	403
first publication	1936	682	447
first publication	1937	637	416
first publication	1938	1098	486
first publication	1939	576	387
first publication	1940	516	360
first publication	1941	581	355
first publication	1942	521	339
first publication	1943	341	267
first publication	1944	384	277
first publication	1945	496	302
first publication	1946	538	367
first publication	1947	703	448
first publication	1948	896	531
first publication	1949	871	607
first publication	1950	960	599
first publication	1951	988	648
first publication	1952	947	626
first publication	1953	932	596
first publication	1954	813	579
first publication	1955	1072	624
first publication	1956	1357	666
first publication	1957	1115	761
first publication	1958	1532	799
first publication	1959	1070	763
first publication	1960	1385	834
first publication	1961	1284	926
first publication	1962	1757	1172
first publication	1963	2027	1168
first publication	1964	1544	1140
first publication	1965	2161	1307
first publication	1966	2062	1387
first publication	1967	2073	1462
first publication	1968	2588	1630
first publication	1969	2305	1533
first publication	1970	2633	1627
first publication	1971	2632	1666
first publication	1972	2587	1661
first publication	1973	2465	1641
first publication	1974	2335	1483
first publication	1975	2071	1497
first publication	1976	2295	1548
first publication	1977	2552	1637
first publication	1978	2872	1618
first publication	1979	2912	1645
first publication	1980	2726	1631
first publication	1981	2981	1719
first publication	1982	2424	1660
first publication	1983	2874	1790
first publication	1984	2727	1804
first publication	1985	3093	1842
first publication	1986	3347	1923
first publication	1987	3324	1966
first publication	1988	3393	2072
first publication	1989	4609	2270
first publication	1990	4312	2383
first publication	1991	3950	2293
first publication	1992	3808	2500
first publication	1993	3816	2424
first publication	1994	4715	2616
first publication	1995	4853	2745
first publication	1996	4940	2919
first publication	1997	4932	2920
first publication	1998	5183	3026
first publication	1999	6422	3281
first publication	2000	5859	3448
first publication	2001	5565	3476
first publication	2002	6273	3734
first publication	2003	6892	4107
first publication	2004	6650	4255
first publication	2005	6572	4265
first publication	2006	7667	4732
first publication	2007	7617	4910
first publication	2008	9016	5649
First driver	1850	6	1
First driver	1923	1	1
First driver	1927	1	1
First driver	1931	1	1
First driver	1949	4	2
First driver	1950	1	1
First driver	1959	2	2
First driver	1960	1	1
First driver	1972	3	3
First driver	1978	1	1
First driver	1979	1	1
First driver	1981	4	2
First driver	1982	1	1
First driver	1983	5	3
First driver	1984	5	5
First driver	1985	2	2
First driver	1987	2	1
First driver	1989	1	1
First driver	1991	1	1
First driver	1992	1	1
First driver	1993	3	3
First driver	1994	5	5
First driver	1995	2	1
First driver	1996	13	3
First driver	1997	3	3
First driver	1998	2	2
First driver	1999	3	3
First driver	2002	2	2
First driver	2003	2	2
First driver	2004	6	6
First driver	2005	3	3
First driver	2006	4	3
First driver	2008	2	2
first publication.2	1894	1	1
first publication.2	1906	5	5
first publication.2	1930	1	1
first publication.2	1933	1	1
first publication.2	1940	3	3
first publication.2	1950	3	3
first publication.2	1952	1	1
first publication.2	1954	1	1
first publication.2	1958	1	1
first publication.2	1962	2	2
first publication.2	1964	3	3
first publication.2	1966	3	3
first publication.2	1967	1	1
first publication.2	1969	2	1
first publication.2	1972	1	1
first publication.2	1975	2	2
first publication.2	1976	2	2
first publication.2	1977	2	2
first publication.2	1980	1	1
first publication.2	1983	5	2
first publication.2	1985	1	1
first publication.2	1987	1	1
first publication.2	1988	1	1
first publication.2	1989	2	1
first publication.2	1993	3	3
first publication.2	1995	4	3
first publication.2	1996	2	2
first publication.2	1997	1	1
first publication.2	1998	4	4
first publication.2	1999	2	2
first publication.2	2003	2	2
first publication.2	2004	5	4
first publication.2	2005	2	1
first publication.2	2007	1	1
First Driver	1902	1	1
First Driver	1919	6	3
First Driver	1922	3	1
First Driver	1941	4	1
First Driver	1949	2	2
First Driver	1952	1	1
First Driver	1958	1	1
First Driver	1959	1	1
First Driver	1966	1	1
First Driver	1971	1	1
First Driver	1974	2	2
First Driver	1976	4	4
First Driver	1977	6	1
First Driver	1981	2	2
First Driver	1982	1	1
First Driver	1983	1	1
First Driver	1985	2	2
First Driver	1986	9	2
First Driver	1987	1	1
First Driver	1989	1	1
First Driver	1990	1	1
First Driver	1991	8	7
First Driver	1992	1	1
First Driver	1993	4	2
First Driver	1994	1	1
First Driver	1996	1	1
First Driver	1997	1	1
First Driver	1998	2	2
First Driver	1999	3	2
First Driver	2000	2	1
First Driver	2001	1	1
First Driver	2002	1	1
First Driver	2003	2	2
First Driver	2004	3	3
First Driver	2005	4	2
First Driver	2006	11	4
First Driver	2007	2	1
First Driver	2008	26	9
first Driver	1729	2	2
first Driver	1865	1	1
first Driver	1952	1	1
first Driver	1957	1	1
first Driver	1958	2	2
first Driver	1967	2	2
first Driver	1968	1	1
first Driver	1971	1	1
first Driver	1973	1	1
first Driver	1974	1	1
first Driver	1976	1	1
first Driver	1982	3	3
first Driver	1986	2	2
first Driver	1994	1	1
first Driver	1995	1	1
first Driver	1997	1	1
first Driver	1998	4	3
first Driver	1999	5	5
first Driver	2000	6	6
first Driver	2001	6	6
first Driver	2002	1	1
first Driver	2003	7	7
first Driver	2004	4	4
first Driver	2006	5	5
first Driver	2007	3	3
first Driver	2008	4	3
FIRST PUBLICATION	1778	1	1
FIRST PUBLICATION	1797	1	1
FIRST PUBLICATION	1803	1	1
FIRST PUBLICATION	1806	3	3
FIRST PUBLICATION	1815	2	2
FIRST PUBLICATION	1822	5	5
FIRST PUBLICATION	1823	6	3
FIRST PUBLICATION	1824	3	3
FIRST PUBLICATION	1827	2	2
FIRST PUBLICATION	1829	1	1
FIRST PUBLICATION	1830	1	1
FIRST PUBLICATION	1835	5	5
FIRST PUBLICATION	1837	2	2
FIRST PUBLICATION	1838	6	3
FIRST PUBLICATION	1841	9	9
FIRST PUBLICATION	1842	3	1
FIRST PUBLICATION	1843	2	2
FIRST PUBLICATION	1844	3	2
FIRST PUBLICATION	1847	2	2
FIRST PUBLICATION	1848	5	5
FIRST PUBLICATION	1849	3	2
FIRST PUBLICATION	1850	13	13
FIRST PUBLICATION	1852	5	3
FIRST PUBLICATION	1853	1	1
FIRST PUBLICATION	1854	1	1
FIRST PUBLICATION	1856	1	1
FIRST PUBLICATION	1857	1	1
FIRST PUBLICATION	1859	3	3
FIRST PUBLICATION	1861	5	5
FIRST PUBLICATION	1862	2	2
FIRST PUBLICATION	1863	9	5
FIRST PUBLICATION	1864	2	2
FIRST PUBLICATION	1867	2	1
FIRST PUBLICATION	1868	4	1
FIRST PUBLICATION	1869	5	5
FIRST PUBLICATION	1871	6	4
FIRST PUBLICATION	1873	2	2
FIRST PUBLICATION	1876	3	3
FIRST PUBLICATION	1878	2	1
FIRST PUBLICATION	1880	14	7
FIRST PUBLICATION	1881	4	3
FIRST PUBLICATION	1882	2	2
FIRST PUBLICATION	1883	7	7
FIRST PUBLICATION	1884	5	3
FIRST PUBLICATION	1886	3	3
FIRST PUBLICATION	1887	1	1
FIRST PUBLICATION	1888	2	2
FIRST PUBLICATION	1889	2	2
FIRST PUBLICATION	1890	6	2
FIRST PUBLICATION	1892	3	2
FIRST PUBLICATION	1893	1	1
FIRST PUBLICATION	1895	7	7
FIRST PUBLICATION	1897	8	8
FIRST PUBLICATION	1898	2	2
FIRST PUBLICATION	1899	1	1
FIRST PUBLICATION	1900	5	3
FIRST PUBLICATION	1901	10	10
FIRST PUBLICATION	1902	25	6
FIRST PUBLICATION	1904	3	3
FIRST PUBLICATION	1905	1	1
FIRST PUBLICATION	1906	23	13
FIRST PUBLICATION	1907	2	2
FIRST PUBLICATION	1908	6	6
FIRST PUBLICATION	1909	7	6
FIRST PUBLICATION	1910	7	6
FIRST PUBLICATION	1911	3	3
FIRST PUBLICATION	1912	7	6
FIRST PUBLICATION	1913	4	4
FIRST PUBLICATION	1914	1	1
FIRST PUBLICATION	1915	1	1
FIRST PUBLICATION	1916	1	1
FIRST PUBLICATION	1917	1	1
FIRST PUBLICATION	1918	1	1
FIRST PUBLICATION	1919	5	4
FIRST PUBLICATION	1920	7	4
FIRST PUBLICATION	1921	1	1
FIRST PUBLICATION	1922	2	2
FIRST PUBLICATION	1923	3	3
FIRST PUBLICATION	1925	6	4
FIRST PUBLICATION	1926	2	2
FIRST PUBLICATION	1927	8	8
FIRST PUBLICATION	1929	9	7
FIRST PUBLICATION	1930	10	7
FIRST PUBLICATION	1931	1	1
FIRST PUBLICATION	1932	3	2
FIRST PUBLICATION	1933	3	3
FIRST PUBLICATION	1934	3	3
FIRST PUBLICATION	1935	3	3
FIRST PUBLICATION	1936	1	1
FIRST PUBLICATION	1937	7	6
FIRST PUBLICATION	1938	1	1
FIRST PUBLICATION	1939	2	2
FIRST PUBLICATION	1940	7	4
FIRST PUBLICATION	1941	5	5
FIRST PUBLICATION	1942	1	1
FIRST PUBLICATION	1943	2	2
FIRST PUBLICATION	1944	2	2
FIRST PUBLICATION	1945	7	7
FIRST PUBLICATION	1946	2	2
FIRST PUBLICATION	1947	11	10
FIRST PUBLICATION	1948	4	4
FIRST PUBLICATION	1949	2	2
FIRST PUBLICATION	1950	8	7
FIRST PUBLICATION	1951	10	7
FIRST PUBLICATION	1952	11	11
FIRST PUBLICATION	1953	4	4
FIRST PUBLICATION	1954	10	9
FIRST PUBLICATION	1955	18	13
FIRST PUBLICATION	1956	8	7
FIRST PUBLICATION	1957	2	2
FIRST PUBLICATION	1958	16	14
FIRST PUBLICATION	1959	8	8
FIRST PUBLICATION	1960	1	1
FIRST PUBLICATION	1961	2	2
FIRST PUBLICATION	1963	12	6
FIRST PUBLICATION	1964	3	3
FIRST PUBLICATION	1965	8	5
FIRST PUBLICATION	1966	5	3
FIRST PUBLICATION	1967	18	13
FIRST PUBLICATION	1968	13	12
FIRST PUBLICATION	1969	7	5
FIRST PUBLICATION	1970	6	6
FIRST PUBLICATION	1971	7	6
FIRST PUBLICATION	1972	10	9
FIRST PUBLICATION	1973	19	17
FIRST PUBLICATION	1974	4	4
FIRST PUBLICATION	1975	15	8
FIRST PUBLICATION	1976	12	10
FIRST PUBLICATION	1977	12	12
FIRST PUBLICATION	1978	8	6
FIRST PUBLICATION	1979	20	15
FIRST PUBLICATION	1980	57	13
FIRST PUBLICATION	1981	24	12
FIRST PUBLICATION	1982	19	12
FIRST PUBLICATION	1983	16	11
FIRST PUBLICATION	1984	100	30
FIRST PUBLICATION	1985	72	23
FIRST PUBLICATION	1986	63	16
FIRST PUBLICATION	1987	52	16
FIRST PUBLICATION	1988	90	30
FIRST PUBLICATION	1989	54	28
FIRST PUBLICATION	1990	67	27
FIRST PUBLICATION	1991	56	28
FIRST PUBLICATION	1992	39	29
FIRST PUBLICATION	1993	20	18
FIRST PUBLICATION	1994	43	23
FIRST PUBLICATION	1995	49	28
FIRST PUBLICATION	1996	38	22
FIRST PUBLICATION	1997	112	55
FIRST PUBLICATION	1998	90	48
FIRST PUBLICATION	1999	225	43
FIRST PUBLICATION	2000	155	36
FIRST PUBLICATION	2001	108	45
FIRST PUBLICATION	2002	234	182
FIRST PUBLICATION	2003	88	51
FIRST PUBLICATION	2004	178	50
FIRST PUBLICATION	2005	151	45
FIRST PUBLICATION	2006	140	40
FIRST PUBLICATION	2007	128	36
FIRST PUBLICATION	2008	194	65
First Publication	1524	1	1
First Publication	1706	1	1
First Publication	1707	1	1
First Publication	1711	2	2
First Publication	1727	1	1
First Publication	1734	1	1
First Publication	1750	1	1
First Publication	1767	1	1
First Publication	1769	1	1
First Publication	1782	1	1
First Publication	1796	1	1
First Publication	1815	2	2
First Publication	1822	2	2
First Publication	1834	4	3
First Publication	1836	3	2
First Publication	1838	2	1
First Publication	1840	1	1
First Publication	1841	1	1
First Publication	1842	3	2
First Publication	1845	1	1
First Publication	1847	17	9
First Publication	1848	6	6
First Publication	1849	5	5
First Publication	1850	7	7
First Publication	1851	3	3
First Publication	1852	3	3
First Publication	1853	2	2
First Publication	1854	3	3
First Publication	1855	5	5
First Publication	1856	4	4
First Publication	1857	6	3
First Publication	1858	12	3
First Publication	1859	19	9
First Publication	1861	1	1
First Publication	1863	4	4
First Publication	1864	1	1
First Publication	1865	1	1
First Publication	1866	4	1
First Publication	1867	2	2
First Publication	1869	6	6
First Publication	1870	3	2
First Publication	1871	8	3
First Publication	1872	3	3
First Publication	1873	4	2
First Publication	1874	6	6
First Publication	1875	4	3
First Publication	1876	5	4
First Publication	1877	5	3
First Publication	1878	1	1
First Publication	1879	8	7
First Publication	1880	5	5
First Publication	1881	24	11
First Publication	1882	4	4
First Publication	1883	1	1
First Publication	1884	10	6
First Publication	1885	16	9
First Publication	1886	6	6
First Publication	1887	6	3
First Publication	1888	4	4
First Publication	1889	8	6
First Publication	1890	3	2
First Publication	1891	5	4
First Publication	1892	4	4
First Publication	1893	8	7
First Publication	1895	6	5
First Publication	1896	8	6
First Publication	1897	3	3
First Publication	1898	6	4
First Publication	1899	6	5
First Publication	1900	5	4
First Publication	1901	10	5
First Publication	1902	25	4
First Publication	1903	13	9
First Publication	1904	15	11
First Publication	1905	2	2
First Publication	1906	141	8
First Publication	1907	4	3
First Publication	1908	14	9
First Publication	1910	4	4
First Publication	1911	7	4
First Publication	1912	4	4
First Publication	1913	5	5
First Publication	1914	20	15
First Publication	1915	5	4
First Publication	1916	4	4
First Publication	1917	3	3
First Publication	1918	7	3
First Publication	1919	5	5
First Publication	1920	7	4
First Publication	1921	5	5
First Publication	1922	9	5
First Publication	1923	3	3
First Publication	1924	25	13
First Publication	1925	16	14
First Publication	1926	15	8
First Publication	1927	18	11
First Publication	1928	22	14
First Publication	1929	9	9
First Publication	1930	7	7
First Publication	1931	11	11
First Publication	1932	9	9
First Publication	1933	8	4
First Publication	1934	5	5
First Publication	1935	10	10
First Publication	1936	4	4
First Publication	1937	8	8
First Publication	1938	17	11
First Publication	1939	8	8
First Publication	1940	7	7
First Publication	1941	7	7
First Publication	1942	10	3
First Publication	1943	2	2
First Publication	1944	2	2
First Publication	1945	2	2
First Publication	1946	9	9
First Publication	1947	9	7
First Publication	1948	15	11
First Publication	1949	15	14
First Publication	1950	10	10
First Publication	1951	5	4
First Publication	1952	22	12
First Publication	1953	25	19
First Publication	1954	7	6
First Publication	1955	10	9
First Publication	1956	4	4
First Publication	1957	28	18
First Publication	1958	19	10
First Publication	1959	10	9
First Publication	1960	21	16
First Publication	1961	8	8
First Publication	1962	43	19
First Publication	1963	57	30
First Publication	1964	12	11
First Publication	1965	58	36
First Publication	1966	29	26
First Publication	1967	35	17
First Publication	1968	56	26
First Publication	1969	49	28
First Publication	1970	69	39
First Publication	1971	33	24
First Publication	1972	30	24
First Publication	1973	54	35
First Publication	1974	34	30
First Publication	1975	59	35
First Publication	1976	28	22
First Publication	1977	51	34
First Publication	1978	100	46
First Publication	1979	85	36
First Publication	1980	172	154
First Publication	1981	85	62
First Publication	1982	47	31
First Publication	1983	71	46
First Publication	1984	53	39
First Publication	1985	38	29
First Publication	1986	110	26
First Publication	1987	110	40
First Publication	1988	92	43
First Publication	1989	123	43
First Publication	1990	75	53
First Publication	1991	73	38
First Publication	1992	103	48
First Publication	1993	69	43
First Publication	1994	279	50
First Publication	1995	284	43
First Publication	1996	255	48
First Publication	1997	225	59
First Publication	1998	79	44
First Publication	1999	310	62
First Publication	2000	200	49
First Publication	2001	134	54
First Publication	2002	270	80
First Publication	2003	119	67
First Publication	2004	133	72
First Publication	2005	222	139
First Publication	2006	285	251
First Publication	2007	146	94
First Publication	2008	204	89
first publication.2_NOUN	1894	1	1
first publication.2_NOUN	1906	5	5
first publication.2_NOUN	1930	1	1
first publication.2_NOUN	1933	1	1
first publication.2_NOUN	1940	3	3
first publication.2_NOUN	1950	3	3
first publication.2_NOUN	1952	1	1
first publication.2_NOUN	1954	1	1
first publication.2_NOUN	1958	1	1
first publication.2_NOUN	1962	2	2
first publication.2_NOUN	1964	3	3
first publication.2_NOUN	1966	3	3
first publication.2_NOUN	1967	1	1
first publication.2_NOUN	1969	2	1
first publication.2_NOUN	1972	1	1
first publication.2_NOUN	1975	2	2
first publication.2_NOUN	1976	2	2
first publication.2_NOUN	1977	2	2
first publication.2_NOUN	1980	1	1
first publication.2_NOUN	1983	5	2
first publication.2_NOUN	1985	1	1
first publication.2_NOUN	1987	1	1
first publication.2_NOUN	1988	1	1
first publication.2_NOUN	1989	2	1
first publication.2_NOUN	1993	3	3
first publication.2_NOUN	1995	4	3
first publication.2_NOUN	1996	2	2
first publication.2_NOUN	1997	1	1
first publication.2_NOUN	1998	4	4
first publication.2_NOUN	1999	2	2
first publication.2_NOUN	2003	2	2
first publication.2_NOUN	2004	5	4
first publication.2_NOUN	2005	2	1
first publication.2_NOUN	2007	1	1
first publication.1_NOUN	1815	3	3
first publication.1_NOUN	1882	1	1
first publication.1_NOUN	1883	1	1
first publication.1_NOUN	1894	2	2
first publication.1_NOUN	1895	1	1
first publication.1_NOUN	1907	1	1
first publication.1_NOUN	1908	4	4
first publication.1_NOUN	1910	4	4
first publication.1_NOUN	1938	1	1
first publication.1_NOUN	1940	4	4
first publication.1_NOUN	1943	1	1
first publication.1_NOUN	1944	1	1
first publication.1_NOUN	1946	1	1
first publication.1_NOUN	1955	2	2
first publication.1_NOUN	1956	1	1
first publication.1_NOUN	1957	1	1
first publication.1_NOUN	1960	1	1
first publication.1_NOUN	1961	2	2
first publication.1_NOUN	1962	4	4
first publication.1_NOUN	1964	2	2
first publication.1_NOUN	1968	2	2
first publication.1_NOUN	1970	2	2
first publication.1_NOUN	1973	3	3
first publication.1_NOUN	1974	2	2
first publication.1_NOUN	1981	2	2
first publication.1_NOUN	1982	2	2
first publication.1_NOUN	1983	1	1
first publication.1_NOUN	1984	1	1
first publication.1_NOUN	1991	2	2
first publication.1_NOUN	1992	1	1
first publication.1_NOUN	1994	3	3
first publication.1_NOUN	1995	3	1
first publication.1_NOUN	1997	1	1
first publication.1_NOUN	1998	1	1
first publication.1_NOUN	1999	6	4
first publication.1_NOUN	2000	3	3
first publication.1_NOUN	2001	3	3
first publication.1_NOUN	2002	1	1
first publication.1_NOUN	2003	3	3
first publication.1_NOUN	2004	1	1
first publication.1_NOUN	2005	5	5
first publication.1_NOUN	2006	3	3
first publication.1_NOUN	2007	5	5
first publication.1_NOUN	2008	6	6
first driver	1773	1	1
first driver	1809	1	1
first driver	1816	1	1
first driver	1820	3	3
first driver	1824	6	6
first driver	1825	1	1
first driver	1831	3	1
first driver	1832	1	1
first driver	1833	1	1
first driver	1834	1	1
first driver	1835	3	3
first driver	1836	2	2
first driver	1840	1	1
first driver	1841	8	2
first driver	1843	2	2
first driver	1844	3	3
first driver	1848	3	1
first driver	1850	8	5
first driver	1851	3	3
first driver	1852	1	1
first driver	1855	1	1
first driver	1856	4	4
first driver	1857	8	8
first driver	1858	1	1
first driver	1859	4	4
first driver	1860	6	4
first driver	1861	1	1
first driver	1862	5	5
first driver	1863	9	9
first driver	1864	2	2
first driver	1865	2	1
first driver	1867	3	3
first driver	1868	3	3
first driver	1869	6	3
first driver	1870	21	9
first driver	1871	2	2
first driver	1872	7	7
first driver	1873	12	6
first driver	1874	1	1
first driver	1875	8	5
first driver	1876	10	7
first driver	1877	8	8
first driver	1878	9	9
first driver	1880	9	6
first driver	1881	11	11
first driver	1882	14	14
first driver	1883	6	3
first driver	1884	2	2
first driver	1885	4	4
first driver	1886	11	9
first driver	1887	4	3
first driver	1888	68	19
first driver	1890	70	15
first driver	1891	13	6
first driver	1892	19	6
first driver	1893	37	9
first driver	1894	21	10
first driver	1895	8	4
first driver	1896	24	10
first driver	1897	32	8
first driver	1898	23	14
first driver	1899	8	6
first driver	1900	10	9
first driver	1901	22	10
first driver	1902	15	10
first driver	1903	34	9
first driver	1904	54	23
first driver	1905	37	29
first driver	1906	14	11
first driver	1907	20	8
first driver	1908	15	11
first driver	1909	22	15
first driver	1910	13	10
first driver	1911	60	21
first driver	1912	26	18
first driver	1913	30	19
first driver	1914	20	17
first driver	1915	31	15
first driver	1916	31	18
first driver	1917	39	14
first driver	1918	12	9
first driver	1919	24	20
first driver	1920	37	27
first driver	1921	52	9
first driver	1922	30	13
first driver	1923	14	9
first driver	1924	9	8
first driver	1925	7	7
first driver	1926	18	5
first driver	1927	13	9
first driver	1928	10	9
first driver	1929	11	10
first driver	1930	3	3
first driver	1931	33	14
first driver	1932	18	12
first driver	1933	6	5
first driver	1934	9	6
first driver	1935	13	11
first driver	1936	10	9
first driver	1937	19	17
first driver	1938	9	9
first driver	1939	15	9
first driver	1940	24	13
first driver	1941	45	27
first driver	1942	16	13
first driver	1943	38	11
first driver	1944	23	22
first driver	1945	12	10
first driver	1946	18	16
first driver	1947	32	27
first driver	1948	24	20
first driver	1949	20	16
first driver	1950	16	13
first driver	1951	29	27
first driver	1952	26	26
first driver	1953	30	20
first driver	1954	27	21
first driver	1955	30	28
first driver	1956	28	26
first driver	1957	45	35
first driver	1958	31	31
first driver	1959	38	27
first driver	1960	25	24
first driver	1961	38	29
first driver	1962	37	27
first driver	1963	36	30
first driver	1964	39	34
first driver	1965	56	41
first driver	1966	45	29
first driver	1967	43	35
first driver	1968	51	44
first driver	1969	41	37
first driver	1970	46	42
first driver	1971	45	43
first driver	1972	61	52
first driver	1973	64	51
first driver	1974	53	46
first driver	1975	48	39
first driver	1976	51	39
first driver	1977	81	53
first driver	1978	53	45
first driver	1979	60	57
first driver	1980	65	57
first driver	1981	57	52
first driver	1982	57	50
first driver	1983	82	69
first driver	1984	72	62
first driver	1985	104	81
first driver	1986	102	84
first driver	1987	114	90
first driver	1988	143	113
first driver	1989	151	118
first driver	1990	137	115
first driver	1991	128	104
first driver	1992	146	125
first driver	1993	166	128
first driver	1994	191	156
first driver	1995	204	160
first driver	1996	199	159
first driver	1997	261	189
first driver	1998	239	189
first driver	1999	349	216
first driver	2000	303	229
first driver	2001	314	233
first driver	2002	380	275
first driver	2003	432	300
first driver	2004	505	351
first driver	2005	423	322
first driver	2006	406	317
first driver	2007	438	360
first driver	2008	550	419
first publication.1	1815	3	3
first publication.1	1882	1	1
first publication.1	1883	1	1
first publication.1	1894	2	2
first publication.1	1895	1	1
first publication.1	1907	1	1
first publication.1	1908	4	4
first publication.1	1910	4	4
first publication.1	1938	1	1
first publication.1	1940	4	4
first publication.1	1943	1	1
first publication.1	1944	1	1
first publication.1	1946	1	1
first publication.1	1955	2	2
first publication.1	1956	1	1
first publication.1	1957	1	1
first publication.1	1960	1	1
first publication.1	1961	2	2
first publication.1	1962	4	4
first publication.1	1964	2	2
first publication.1	1968	2	2
first publication.1	1970	2	2
first publication.1	1973	3	3
first publication.1	1974	2	2
first publication.1	1981	2	2
first publication.1	1982	2	2
first publication.1	1983	1	1
first publication.1	1984	1	1
first publication.1	1991	2	2
first publication.1	1992	1	1
first publication.1	1994	3	3
first publication.1	1995	3	1
first publication.1	1997	1	1
first publication.1	1998	1	1
first publication.1	1999	6	4
first publication.1	2000	3	3
first publication.1	2001	3	3
first publication.1	2002	1	1
first publication.1	2003	3	3
first publication.1	2004	1	1
first publication.1	2005	5	5
first publication.1	2006	3	3
first publication.1	2007	5	5
first publication.1	2008	6	6
First publication	1822	6	6
First publication	1823	2	2
First publication	1824	1	1
First publication	1825	1	1
First publication	1826	1	1
First publication	1831	5	5
First publication	1833	3	3
First publication	1835	1	1
First publication	1836	5	4
First publication	1842	1	1
First publication	1843	1	1
First publication	1844	2	1
First publication	1845	2	2
First publication	1848	1	1
First publication	1851	10	1
First publication	1852	1	1
First publication	1853	1	1
First publication	1854	1	1
First publication	1855	1	1
First publication	1857	1	1
First publication	1858	8	4
First publication	1860	6	3
First publication	1862	6	3
First publication	1863	1	1
First publication	1864	3	3
First publication	1865	2	2
First publication	1866	4	2
First publication	1867	3	3
First publication	1868	2	2
First publication	1869	1	1
First publication	1870	4	4
First publication	1871	4	3
First publication	1872	3	3
First publication	1873	1	1
First publication	1874	7	7
First publication	1875	3	3
First publication	1876	5	5
First publication	1877	4	4
First publication	1878	2	2
First publication	1879	2	2
First publication	1880	9	7
First publication	1882	7	4
First publication	1883	5	5
First publication	1884	9	7
First publication	1885	3	3
First publication	1886	9	8
First publication	1887	4	4
First publication	1888	6	6
First publication	1889	1	1
First publication	1890	2	2
First publication	1891	2	2
First publication	1892	2	2
First publication	1893	9	9
First publication	1895	17	6
First publication	1896	15	15
First publication	1897	11	8
First publication	1898	3	3
First publication	1899	7	7
First publication	1900	4	3
First publication	1901	8	6
First publication	1902	3	3
First publication	1903	9	6
First publication	1904	9	7
First publication	1905	15	12
First publication	1906	21	10
First publication	1907	5	5
First publication	1908	3	3
First publication	1909	6	6
First publication	1910	5	5
First publication	1911	1	1
First publication	1912	24	5
First publication	1913	5	5
First publication	1914	11	8
First publication	1915	3	3
First publication	1916	6	5
First publication	1917	11	9
First publication	1918	3	3
First publication	1919	6	6
First publication	1920	13	5
First publication	1921	3	3
First publication	1922	22	22
First publication	1923	8	8
First publication	1924	5	5
First publication	1925	1	1
First publication	1926	18	16
First publication	1927	9	7
First publication	1928	1	1
First publication	1929	13	12
First publication	1930	3	3
